lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_str1,can_str2,can_cit,can_sta,can_zip,ind_ite_con,ind_uni_con,ind_con,par_com_con,oth_com_con,can_con,tot_con,tra_fro_oth_aut_com,can_loa,oth_loa,tot_loa,off_to_ope_exp,off_to_fun,off_to_leg_acc,oth_rec,tot_rec,ope_exp,exe_leg_acc_dis,fun_dis,tra_to_oth_aut_com,can_loa_rep,oth_loa_rep,tot_loa_rep,ind_ref,par_com_ref,oth_com_ref,tot_con_ref,oth_dis,tot_dis,cas_on_han_beg_of_per,cas_on_han_clo_of_per,net_con,net_ope_exp,deb_owe_by_com,deb_owe_to_com,cov_sta_dat,cov_end_dat
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL11052&tabIndex=1,H0IL11052,"KINZINGER, ADAM",H,IL,16,REP,INCUMBENT,25566 S  KEATING BOULEVARD,,CHANNAHON,IL,604105623,"$6,250.00","$4,134.00","$10,384.00",,"$53,500.00",,"$63,884.00","$134,613.60",,,,"$11,989.46",,,,"$210,487.06","$124,160.49",,,"$15,000.00",,,,,,,,"$15,180.00","$154,340.49","$1,477,819.08","$1,533,965.65","$63,884.00","$112,171.03",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA06243&tabIndex=1,H6CA06243,"KIPUKE, OMBA",H,CA,7,REP,CHALLENGER,PO BOX 2771,,CARMICHAEL,CA,95609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA34209&tabIndex=1,H8CA34209,"KIRKWOOD, KEITH LUCAS",H,CA,34,DEM,OPEN,418 S GENESEE AVENUE,,LOS ANGELES,CA,90036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MN00267&tabIndex=1,S6MN00267,"KLOBUCHAR, AMY",S,MN,0,DEM,INCUMBENT,PO BOX 4146,,ST PAUL,MN,55104,"$669,490.00","$187,233.00","$856,723.00",,"$331,116.00",,"$1,187,839.00","$267,191.00",,,,,,,$275.00,"$1,455,307.00","$189,105.00",,,,,,,"$5,150.00",,,"$5,150.00",$720.00,"$194,976.00","$1,881,667.00","$3,141,998.00","$1,182,689.00","$189,105.00",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA25123&tabIndex=1,H4CA25123,"KNIGHT, STEVE",H,CA,25,REP,INCUMBENT,PO BOX 991,,LANCASTER,CA,935840991,"$14,650.00",$53.00,"$14,703.00",,"$165,500.00",,"$180,203.00",,,,,,,,$94.37,"$180,297.37","$16,328.65",,,,,,,$700.00,,,$700.00,,"$17,028.65","$37,192.44","$200,461.16","$179,503.00","$16,328.65",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC05208&tabIndex=1,H8SC05208,"KOCHER, VICTOR",H,SC,5,LIB,OPEN,"10120 TOP NOTCH ROAD, SUITE 2-411",,COLUMBIA,SC,29223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ02110&tabIndex=1,H8AZ02110,"KOVACS, WILLIAM RICHARD",H,AZ,2,DEM,CHALLENGER,PO BOX 3092,,TUCSON,AZ,85702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SD01063&tabIndex=1,H8SD01063,"KREBS, SHANTEL",H,SD,0,REP,OPEN,PO BOX 286,,SIOUX FALLS,SD,57101,"$128,000.00","$10,697.00","$138,697.00",,"$1,350.00",,"$140,047.00",,,,,,,,,"$140,047.00","$6,965.85",,,,,,,,,,,,"$6,965.85",,"$133,081.15","$140,047.00","$6,965.85",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA06336&tabIndex=1,H8GA06336,"KREMER, AMY",H,GA,6,REP,OPEN,3162 JOHNSON FERRY ROAD 260-215,SUITE 261-510,MARIETTA,GA,30062,"$2,250.00","$2,602.00","$4,852.00",,,,"$4,852.00",,"$15,000.00",,"$15,000.00",,,,,"$19,852.00","$15,233.04",,,,,,,,,,,,"$15,233.04",,"$4,618.96","$4,852.00","$15,233.04","$15,000.00",,2017-01-01,2017-03-29
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL08147&tabIndex=1,H6IL08147,"KRISHNAMOORTHI, S. RAJA",H,IL,8,DEM,INCUMBENT,PO BOX 681202,,SCHAUMBURG,IL,60168,"$658,014.02","$19,606.87","$677,620.89",$62.53,"$146,250.00","$1,993.10","$825,926.52",,,,,$20.00,,,$80.36,"$826,026.88","$82,456.96",,,,,,,"$5,869.53",,,"$5,869.53","$1,000.00","$89,326.49","$925,882.71","$1,662,583.10","$820,056.99","$82,436.96",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NH02181&tabIndex=1,H0NH02181,"KUSTER, ANN MCLANE",H,NH,2,DEM,INCUMBENT,PO BOX 1498,,CONCORD,NH,3302,"$189,981.40","$37,939.38","$227,920.78",$276.90,"$136,820.00",,"$365,017.68",,,,,$324.21,,,$49.77,"$365,391.66","$69,917.39",,,,,,,$843.66,,,$843.66,"$27,500.00","$98,261.05","$1,068,428.12","$1,335,558.73","$364,174.02","$69,593.18",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN07103&tabIndex=1,H2TN07103,"KUSTOFF, DAVID",H,TN,8,REP,INCUMBENT,1908 HIDDEN OAKS DRIVE,,GERMANTOWN,TN,38138,"$301,750.00",$710.00,"$302,460.00",,"$34,700.00",,"$337,160.00",,,,,$45.43,,,$13.18,"$337,218.61","$15,719.27",,,,"$10,000.00",,"$10,000.00",,,"$1,500.00","$1,500.00",,"$27,219.27","$115,378.97","$425,378.31","$335,660.00","$15,673.84","$478,634.30",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0ID01253&tabIndex=1,H0ID01253,"LABRADOR, RAUL R. HON.",H,ID,1,REP,INCUMBENT,1846 W RUSH ROAD,,EAGLE,ID,836163636,"$27,000.00",$761.00,"$27,761.00",,"$35,000.00",,"$62,761.00",,"$10,000.00",,"$10,000.00","$8,049.09",,,,"$80,810.09","$36,632.11",,,,"$10,000.00",,"$10,000.00",,,,,$520.00,"$47,152.11",$760.79,"$34,418.77","$62,761.00","$28,583.02",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL18088&tabIndex=1,H6IL18088,"LAHOOD, DARIN MCKAY",H,IL,18,REP,INCUMBENT,11607 N GLENSHIRE DR,,DUNLAP,IL,61525,"$36,150.00","$10,206.00","$46,356.00",,"$94,763.32",,"$141,119.32","$5,048.72",,,,"$1,062.90",,,$331.37,"$147,562.31","$87,268.68",,,,,,,"$2,500.00",$400.00,,"$2,900.00","$11,400.00","$101,568.68","$321,458.87","$367,452.50","$138,219.32","$86,205.78",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA02142&tabIndex=1,H2CA02142,"LAMALFA, DOUG",H,CA,1,REP,INCUMBENT,16 LAMALFA LN.,,BIGGS,CA,95917,"$7,950.00",$100.00,"$8,050.00",,"$32,750.00",,"$40,800.00",,,,,"$2,008.00",,,,"$42,808.00","$51,201.63",,,,,,,,,,,$325.00,"$51,526.63","$89,475.60","$80,756.97","$40,800.00","$49,193.63",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO05159&tabIndex=1,H6CO05159,"LAMBORN, DOUGLAS",H,CO,5,REP,INCUMBENT,PO BOX 64107,,COLORADO SPRINGS,CO,80962,"$1,000.00",$150.00,"$1,150.00",,"$40,500.00",,"$41,650.00",,,,,,,,,"$41,650.00","$24,877.67",,,,,,,,,,,,"$24,877.67","$317,319.23","$334,091.56","$41,650.00","$24,877.67",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NJ12136&tabIndex=1,H6NJ12136,"LANCE, LEONARD",H,NJ,7,REP,INCUMBENT,PO BOX 999,,EDISON,NJ,88180999,"$36,525.00","$15,070.00","$51,595.00",,"$64,650.00",,"$116,245.00",,,,,,,,,"$116,245.00","$59,820.45",,,,,,,,,,,"$11,275.00","$71,095.45","$160,241.98","$205,391.53","$116,245.00","$59,820.45","$98,941.67",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CA00333&tabIndex=1,S8CA00333,"LANCONA, CAREN DIANNA",S,CA,0,REP,CHALLENGER,825 HIGH DRIVE,,LAGUNA BEACH,CA,92651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0RI02139&tabIndex=1,H0RI02139,"LANGEVIN, JAMES R. HONORABLE",H,RI,2,DEM,INCUMBENT,1270 IVES RD,,WARWICK,RI,2886,"$60,450.00","$3,465.00","$63,915.00",,"$63,200.00",,"$127,115.00",,,,,,,,"$1,483.80","$128,598.80","$85,197.21",,,,,"$2,296.00","$2,296.00",,,,,,"$87,493.21","$640,448.35","$681,553.94","$127,115.00","$85,197.21","$18,184.59",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA02080&tabIndex=1,H0WA02080,"LARSEN, RICK",H,WA,2,DEM,INCUMBENT,PO BOX 326,,EVERETT,WA,98206,"$2,500.00","$2,114.01","$4,614.01",,"$81,500.00",,"$86,114.01",,,,,,,,$0.50,"$86,114.51","$67,044.60",,,,,,,$40.00,,,$40.00,,"$67,084.60","$143,832.43","$162,862.34","$86,074.01","$67,044.60",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CT01046&tabIndex=1,H8CT01046,"LARSON, JOHN B",H,CT,1,DEM,INCUMBENT,1887 OLD MAIN STREET,,EAST HARTFORD,CT,6108,"$19,450.00","$5,671.00","$25,121.00",,"$116,750.00",,"$141,871.00",,,,,"$1,020.80",,,$169.86,"$143,061.66","$112,268.49",,,,,,,,,,,"$70,221.67","$182,490.16","$433,657.01","$394,228.51","$141,871.00","$111,247.69","$11,992.27","$1,889.62",2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO05110&tabIndex=1,H8MO05110,"LASATER, BRENT THURSTON",H,MO,5,REP,CHALLENGER,2816 VIRO AVE,,INDEPENDENCE,MO,64057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL09145&tabIndex=1,H6IL09145,"LASONDE, JOAN MCCARTHY",H,IL,9,REP,CHALLENGER,622 CENTRAL AVE,,WILMETTE,IL,60091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH05036&tabIndex=1,H8OH05036,"LATTA, ROBERT EDWARD",H,OH,5,REP,INCUMBENT,1528 MUIRFIELD DRIVE,,BOWLING GREEN,OH,434025211,"$20,500.00","$4,444.00","$24,944.00",,"$140,250.00",,"$165,194.00","$3,500.00",,,,,,,,"$168,694.00","$22,228.34",,,,,,,,,,,"$80,250.00","$102,478.34","$788,604.36","$854,820.02","$165,194.00","$22,228.34",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI14111&tabIndex=1,H2MI14111,"LAWRENCE, BRENDA LULENAR",H,MI,14,DEM,INCUMBENT,P.O. BOX 3060,,SOUTHFIELD,MI,48037,"$11,850.00","$10,536.59","$22,386.59",,"$39,000.00",,"$61,386.59",,,,,,,,$12.63,"$61,399.22","$52,657.67",,,,,,,,,,,"$6,750.00","$59,407.67","$261,154.73","$263,146.28","$61,386.59","$52,657.67",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL02086&tabIndex=1,H0FL02086,"LAWSON, ALFRED JR",H,FL,5,DEM,INCUMBENT,400 NORTH ADAMS STREET,,TALLAHASSEE,FL,32301,"$13,800.00",$1.60,"$13,801.60",,"$58,500.00",,"$72,301.60",,,,,$840.32,,,,"$73,141.92","$41,060.90",,,,"$27,000.00",,"$27,000.00",,,,,,"$68,060.90","$95,318.11","$100,399.13","$72,301.60","$40,220.58","$78,958.34",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX16075&tabIndex=1,H8TX16075,"LECLAIRE, NICOLE JENAE",H,TX,16,DEM,OPEN,5223 MARBLE GATE LN,,HOUSTON,TX,77069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA09060&tabIndex=1,H8CA09060,"LEE, BARBARA",H,CA,13,DEM,INCUMBENT,"505 14TH ST, SUITE 900",,OAKLAND,CA,94612,"$85,761.00","$73,145.66","$158,906.66",,"$7,000.00",,"$165,906.66",,,,,$552.33,,,,"$166,458.99","$106,652.82",,,,,,,,,,,"$8,750.00","$115,402.82","$38,131.96","$89,188.13","$165,906.66","$106,100.49","$4,401.75",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX18054&tabIndex=1,H4TX18054,"LEE, SHEILA JACKSON",H,TX,18,DEM,INCUMBENT,4412 ALMEDA,,HOUSTON,TX,77004,"$24,271.96",$300.00,"$24,571.96",,"$12,591.00",,"$37,162.96",,,,,,,,,"$37,162.96","$47,149.50",,,,,,,,,,,,"$47,149.50","$118,837.01","$108,850.47","$37,162.96","$47,149.50",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA06351&tabIndex=1,H8GA06351,"LEVELL, BRUCE E",H,GA,6,REP,CHALLENGER,4780 ASHFORD DUNWOODY DRIVE,SUITE 500,DUNWOODY,GA,30338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA49058&tabIndex=1,H8CA49058,"LEVIN, MIKE",H,CA,49,DEM,CHALLENGER,"3605 LONG BEACH BLVD., SUITE 426",,LONG BEACH,CA,90807,"$217,302.22","$61,733.83","$279,036.05",,$349.00,"$4,072.45","$283,457.50",,,,,,,,,"$283,457.50","$19,235.91",,,,,,,,,,,,"$19,235.91",,"$264,221.59","$283,457.50","$19,235.91",,,2017-03-06,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI17023&tabIndex=1,H2MI17023,"LEVIN, SANDER M MR",H,MI,9,DEM,INCUMBENT,PO BOX 37,,ROSEVILLE,MI,48066,$500.00,$101.43,$601.43,,"$36,750.00",,"$37,351.43",,,,,,,,,"$37,351.43","$38,711.30",,,,,,,,,,,"$9,750.00","$48,461.30","$226,728.48","$215,618.61","$37,351.43","$38,711.30",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN02149&tabIndex=1,H6MN02149,"LEWIS, JASON MARK MR.",H,MN,2,REP,INCUMBENT,3057 ARDEN DR.,,WOODBURY,MN,55129,"$81,902.79","$11,770.00","$93,672.79",,"$204,431.73",,"$298,104.52","$10,909.17",,,,$139.60,,,,"$309,153.29","$37,999.88",,,,,,,,,,,"$1,000.00","$38,999.88","$9,836.66","$279,990.07","$298,104.52","$37,860.28","$10,000.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA05217&tabIndex=1,H6GA05217,"LEWIS, JOHN R.",H,GA,5,DEM,INCUMBENT,2015 WALLACE RD.,,ATLANTA,GA,30331,"$178,692.55","$552,147.07","$730,839.62",,"$43,250.00",,"$774,089.62",,,,,$295.00,,,,"$774,384.62","$207,826.94",,,,,,,"$37,643.41",,,"$37,643.41","$100,000.00","$345,470.35","$218,184.61","$647,098.88","$736,446.21","$207,531.94",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09195&tabIndex=1,H6FL09195,"LIEBNITZKY, WAYNE",H,FL,9,REP,CHALLENGER,3225 CORD AVE,,ST CLOUD,FL,34772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.96,$0.96,,,"$10,332.79",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA33119&tabIndex=1,H4CA33119,"LIEU, TED",H,CA,33,DEM,INCUMBENT,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436,"$105,370.00","$13,632.25","$119,002.25",,"$37,000.00",,"$156,002.25",,,,,,,,"$2,153.01","$158,155.26","$98,868.71",,,,,,,,,,,"$15,000.00","$113,868.71","$1,054,054.78","$1,098,341.33","$156,002.25","$98,868.71","$1,962.08",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL03077&tabIndex=1,H4IL03077,"LIPINSKI, DANIEL WILLIAM WILLIAM",H,IL,3,DEM,INCUMBENT,P.O. BOX 520,,WESTERN SPRINGS,IL,60558,"$22,100.00",,"$22,100.00",,"$61,000.00",,"$83,100.00",,,,,,,,,"$83,100.00","$95,349.29",,,,,,,,,,,"$1,675.00","$97,024.29","$1,258,221.94","$1,244,297.65","$83,100.00","$95,349.29",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA11198&tabIndex=1,H2GA11198,"LLOP, WILLIAM",H,GA,11,REP,OPEN,"6065 ROSWELL RD, STE 400",,SANDY SPRINGS,GA,30328,"$2,000.00",$500.00,"$2,500.00",,,,"$2,500.00",,,,,,,,,"$2,500.00","$24,895.51",,,,,,,,,,,,"$24,895.51","$254,307.18","$231,911.67","$2,500.00","$24,895.51","$446,589.40",,2017-01-01,2017-03-29
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WI06100&tabIndex=1,H6WI06100,"LLOYD, SARAH",H,WI,6,DEM,CHALLENGER,W13615 NELSON RD,,WISCONSIN DELLS,WI,53965,,,,,,,,,,,,,,,,,$535.00,,,,,,,,,,,,$535.00,"$7,788.54","$7,253.54",,$535.00,,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NJ02037&tabIndex=1,H2NJ02037,"LOBIONDO, FRANK A.",H,NJ,2,REP,INCUMBENT,8 S. SOMERSET AVENUE,,VENTNOR,NJ,8406,"$25,850.00",$30.00,"$25,880.00",,"$96,000.00",,"$121,880.00",,,,,,,,$603.10,"$122,483.10","$92,926.15",,,,,,,,,,,"$1,055.00","$93,981.15","$350,535.19","$379,037.14","$121,880.00","$92,926.15",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA02146&tabIndex=1,H6IA02146,"LOEBSACK, DAVID WAYNE",H,IA,2,DEM,INCUMBENT,PO BOX 3013,,IOWA CITY,IA,52244,"$96,372.00","$27,497.71","$123,869.71",$276.90,"$134,700.00",,"$258,846.61",,,,,,,,,"$258,846.61","$53,710.87",,,,,,,,,,,,"$53,710.87","$960,707.14","$1,165,842.88","$258,846.61","$53,710.87",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA16049&tabIndex=1,H4CA16049,"LOFGREN, ZOE",H,CA,19,DEM,INCUMBENT,"C/O CONTRIBUTION SOLUTIONS, LLC","1346 THE ALAMEDA, STE. 7-380",SAN JOSE,CA,95126,"$105,050.00","$2,247.80","$107,297.80",,"$37,500.00",,"$144,797.80",,,,,"$2,513.05",,,"$1,923.89","$149,234.74","$56,379.25",,,,,,,"$2,320.83",,,"$2,320.83","$34,500.00","$93,200.08","$1,275,112.09","$1,331,146.75","$142,476.97","$53,866.20","$26,705.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS04088&tabIndex=1,H8KS04088,"LOMBARD, LAURA",H,KS,4,DEM,OPEN,12246 E. AYESBURY ST.,,WICHITA,KS,67226,"$1,300.00","$7,673.82","$8,973.82",,,,"$8,973.82",,,,,,,,,"$8,973.82","$6,234.68",,,,,,,,,,,$20.00,"$6,254.68",,"$2,719.14","$8,973.82","$6,234.68",,,2016-12-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO07113&tabIndex=1,H0MO07113,"LONG, BILLY MR.",H,MO,7,REP,INCUMBENT,3923 E GLEN ABBEY DRIVE,,SPRINGFIELD,MO,658094689,"$69,550.00","$1,816.00","$71,366.00",,"$80,000.00",,"$151,366.00",,,,,,,,"$10,565.47","$161,931.47","$116,915.72",,,,,,,,,,,$350.00,"$117,265.72","$389,553.25","$434,219.00","$151,366.00","$116,915.72",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA11061&tabIndex=1,H4GA11061,"LOUDERMILK, BARRY",H,GA,11,REP,INCUMBENT,PO BOX 447,,CASSVILLE,GA,301230447,"$19,650.00",$865.00,"$20,515.00","$1,000.00","$89,500.00",,"$111,015.00",,,,,$96.88,,,,"$111,111.88","$40,932.14",,,,,,,,,,,,"$40,932.14","$10,927.68","$81,107.42","$111,015.00","$40,835.26",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT04023&tabIndex=1,H2UT04023,"LOVE, MIA",H,UT,4,REP,INCUMBENT,913 WEST GROUSE CIRCLE,,SARATOGA SPRINGS,UT,84045,"$54,236.00","$175,197.12","$229,433.12",,"$55,500.00",,"$284,933.12","$9,659.56",,,,"$4,067.72",,,"$3,652.88","$302,313.28","$180,532.80",,,,,,,"$2,891.67",,,"$2,891.67","$2,500.00","$185,924.47","$187,356.51","$303,745.32","$282,041.45","$176,465.08",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX26051&tabIndex=1,H2TX26051,"LOVE, STEPHEN LEROY",H,TX,32,DEM,CHALLENGER,3920 SLEEPY LN,,DALLAS,TX,75229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA00104&tabIndex=1,H2CA00104,"LOWENTHAL, ALAN",H,CA,47,DEM,INCUMBENT,2809 EAST 1ST ST.,,LONG BEACH,CA,90803,"$4,500.00","$1,317.97","$5,817.97",,"$50,000.00",,"$55,817.97",,,,,,,,,"$55,817.97","$29,099.96",,,,,,,,,,,"$4,000.00","$33,099.96","$499,834.82","$522,552.83","$55,817.97","$29,099.96","$1,056.80",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY20056&tabIndex=1,H8NY20056,"LOWEY, NITA M",H,NY,17,DEM,INCUMBENT,188 EAST POST ROAD,SUITE 305,WHITE PLAINS,NY,10601,"$291,083.12","$14,251.09","$305,334.21",,"$28,150.00",,"$333,484.21",,,,,$18.44,,,$102.18,"$333,604.83","$91,297.78",,,,,,,,,,,"$9,050.00","$100,347.78","$669,717.71","$902,974.76","$333,484.21","$91,279.34",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK06056&tabIndex=1,H4OK06056,"LUCAS, FRANK D.",H,OK,3,REP,INCUMBENT,"RR2, BOX 136",,CHEYENNE,OK,73628,"$14,800.00",$960.00,"$15,760.00",,"$122,121.97",,"$137,881.97",,,,,,,,$80.18,"$137,962.15","$59,373.47",,,,,,,,,,,"$100,000.00","$159,373.47","$400,287.05","$378,875.73","$137,881.97","$59,373.47",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO09153&tabIndex=1,H8MO09153,"LUETKEMEYER, W BLAINE",H,MO,3,REP,INCUMBENT,215 MAIN STREET,,ST ELIZABETH,MO,65075,"$55,193.00","$1,030.00","$56,223.00",,"$251,000.00",,"$307,223.00",,,,,,,,,"$307,223.00","$114,493.05",,,,,,,,,,,,"$114,493.05","$1,858,861.33","$2,051,591.28","$307,223.00","$114,493.05","$1,050,000.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NM03196&tabIndex=1,H8NM03196,"LUJAN, BEN R MR.",H,NM,3,DEM,INCUMBENT,05 ENTRADA CELEDON Y NESTORA,,SANTA FE,NM,87506,"$45,705.00","$16,074.47","$61,779.47",,"$116,550.02",,"$178,329.49",,,,,,,,,"$178,329.49","$75,682.75",,,"$250,000.00",,,,,,,,,"$325,682.75","$803,410.86","$656,057.60","$178,329.49","$75,682.75",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA32062&tabIndex=1,H8CA32062,"LUTZ, MARY ANN",H,CA,32,DEM,CHALLENGER,100 W. LEMON AVE.  SUITE 103,,MONROVIA,CA,91016,"$29,100.00","$4,155.00","$33,255.00",,,,"$33,255.00",,,,,,,,,"$33,255.00","$14,046.56",,,,,,,,,,,,"$14,046.56","$100,774.52","$119,982.96","$33,255.00","$14,046.56","$75,805.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8FL00240&tabIndex=1,S8FL00240,"LYLES, TAMIKA",S,FL,0,DEM,CHALLENGER,PO BOX 420183,,KISSIMMEE,FL,34742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OH14110&tabIndex=1,H4OH14110,"LYNCH, MATT",H,OH,14,REP,CHALLENGER,17392 SUGAR HILL TRAIL,,CHAGRIN FALLS,OH,44023,$25.00,$40.00,$65.00,,,,$65.00,,"$1,000.00",,"$1,000.00",,,,,"$1,065.00","$2,275.42",,,,,,,,,,,,"$2,275.42","$5,065.72","$3,855.30",$65.00,"$2,275.42","$3,561.33",,2017-01-01,2017-03-31
